m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-18 00:00:48	00	12	1	NA	250.18472290039	248.15582275391	249.55880737305	249.29978434245	432.17428588867	430.1279296875	433.09487915039	431.79903157552	0.35409688949585	0	0	NA	0.11803229649862	NA	NA	NA	50.045318603516	NA	NA	NA	1.295814037323	NULL	NULL	NULL	-0.07439723610878	NA	NA	NA	0.075013041496277	0.10564991831779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:02:08	702872	2615485346	4	NA
NA	CT08	2019-01-18 00:03:20	00	12	1	NA	250.85282897949	248.56596374512	250.04627990723	249.82169087728	433.13900756836	430.79248046875	434.17788696289	432.703125	0.35590597987175	0	0	NA	0.11863532662392	NA	NA	NA	50.047306060791	NA	NA	NA	1.3008459806442	-0.046710427850485	-0.019403859972954	-0.0082882801070809	-0.074402570724487	NA	NA	NA	0.076085858047009	0.10641804337502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:03:23	702873	2615485346	4	NA
NA	CT08	2019-01-18 00:04:42	00	12	1	NA	250.00747680664	247.57304382324	249.1279296875	248.90281677246	431.5078125	429.06188964844	432.76486206055	431.11152140299	0.35598975419998	0	0	NA	0.11866325139999	NA	NA	NA	50.026649475098	NA	NA	NA	1.2960069179535	-0.046188056468964	-0.020065177232027	-0.0091580245643854	-0.075411252677441	NA	NA	NA	0.076076805591583	0.10711926221848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:04:45	702875	2615485346	4	NA
NA	CT08	2019-01-18 00:06:05	00	12	1	NA	249.90200805664	247.61041259766	249.08000183105	248.86414082845	431.45703125	429.11087036133	432.56408691406	431.04399617513	0.36632961034775	0	0	NA	0.12210987011592	NA	NA	NA	50.007675170898	NA	NA	NA	1.3045979738235	-0.047802917659283	-0.021387252956629	-0.0063618770800531	-0.075552053749561	NA	NA	NA	0.078074596822262	0.10864508897066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:06:09	702877	2615485346	4	NA
NA	CT08	2019-01-18 00:07:22	00	12	1	NA	249.59501647949	247.50923156738	248.77514648438	248.62646484375	431.15188598633	428.8498840332	431.89721679688	430.63299560547	0.36738857626915	0	0	NA	0.12246285875638	NA	NA	NA	49.945556640625	NA	NA	NA	1.3076019287109	-0.046675402671099	-0.022653630003333	-0.0064159207977355	-0.075744949281216	NA	NA	NA	0.07893031835556	0.10939511656761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:07:25	702878	2615485346	4	NA
NA	CT08	2019-01-18 00:08:43	00	12	1	NA	249.69178771973	247.53562927246	249.02801513672	248.75181070964	431.14807128906	429.12393188477	432.27969360352	430.85056559245	0.35541126132011	0	0	NA	0.11847042044004	NA	NA	NA	49.917835235596	NA	NA	NA	1.3054569959641	-0.04520645365119	-0.021023333072662	-0.0074921208433807	-0.073721908032894	NA	NA	NA	0.076365858316422	0.10614454001188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:08:46	702880	2615485346	4	NA
NA	CT08	2019-01-18 00:10:03	00	12	1	NA	249.67572021484	247.45051574707	248.93206787109	248.68610127767	431.02960205078	428.91427612305	432.26586914062	430.73658243815	0.35410842299461	0	0	NA	0.1180361409982	NA	NA	NA	49.901371002197	NA	NA	NA	1.297956943512	-0.045574311167002	-0.021924437955022	-0.0071885148063302	-0.074687264859676	NA	NA	NA	0.075760893523693	0.10638562589884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:10:06	702882	2615485346	4	NA
NA	CT08	2019-01-18 00:11:26	00	12	1	NA	249.94007873535	247.5311126709	249.07052612305	248.84723917643	431.453125	429.02932739258	432.56466674805	431.01570638021	0.35903534293175	0	0	NA	0.11967844764392	NA	NA	NA	49.912006378174	NA	NA	NA	1.2967920303345	-0.047101404517889	-0.020918481051922	-0.0075268843211234	-0.075546763837337	NA	NA	NA	0.076382219791412	0.10743163526058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:11:29	702883	2615485346	4	NA
NA	CT08	2019-01-18 00:13:31	00	12	1	NA	249.94142150879	247.47308349609	249.17445373535	248.86298624674	431.35122680664	429.05337524414	432.72451782227	431.04303995768	0.36076495051384	0	0	NA	0.12025498350461	NA	NA	NA	49.905479431152	NA	NA	NA	1.2994819879532	-0.047276999801397	-0.020563924685121	-0.0075301844626665	-0.075371108949184	NA	NA	NA	0.076782375574112	0.10759338736534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:13:34	702886	2615485346	4	NA
NA	CT08	2019-01-18 00:14:53	00	12	1	NA	250.37991333008	248.32504272461	249.67060852051	249.45852152507	432.49798583984	430.34020996094	433.38491821289	432.07437133789	0.35732424259186	0	0	NA	0.11910808086395	NA	NA	NA	49.962257385254	NA	NA	NA	1.3065540790558	-0.045446828007698	-0.021637639030814	-0.0070851980708539	-0.074169665575027	NA	NA	NA	0.077064238488674	0.10695810616016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-18 00:14:57	702888	2615485346	4	NA
