m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-29 00:00:01	00	12	1	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NA	NULL	NA	NA	NA	NULL	NA	NA	NA	NULL	NULL	NULL	NULL	NULL	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:00:02	715565	2662145523	4	NA
NA	CT08	2019-01-29 00:01:20	00	12	1	NA	249.81034851074	247.69529724121	248.72840881348	248.74468485514	431.65441894531	428.82568359375	432.03244018555	430.83751424154	0.35950037837029	0	0	NA	0.11983345945676	NA	NA	NA	49.962261199951	NA	NA	NA	1.3272889852524	-0.045053914189339	-0.019846085458994	-0.0057328282855451	-0.070632822811604	NA	NA	NA	0.077688008546829	0.10499725490808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:01:23	715567	2662145523	4	NA
NA	CT08	2019-01-29 00:02:39	00	12	1	NA	250.10890197754	247.89437866211	248.89695739746	248.96674601237	432.14465332031	429.06460571289	432.45596313477	431.22174072266	0.37091764807701	0	0	NA	0.12363921602567	NA	NA	NA	49.978282928467	NA	NA	NA	1.3260840177536	-0.046715594828129	-0.019610604271293	-0.0067831771448255	-0.07310938090086	NA	NA	NA	0.080149173736572	0.10848443210125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:02:42	715569	2662145523	4	NA
NA	CT08	2019-01-29 00:03:58	00	12	1	NA	249.9376373291	247.62348937988	248.85440063477	248.80517578125	431.65115356445	428.81686401367	432.3586730957	430.94223022461	0.36429935693741	0	0	NA	0.12143311897914	NA	NA	NA	49.950874328613	NA	NA	NA	1.3279349803925	-0.045843716710806	-0.019872607663274	-0.0056832642294466	-0.071399591863155	NA	NA	NA	0.07866919785738	0.10623909533024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:03:59	715570	2662145523	4	NA
NA	CT08	2019-01-29 00:05:19	00	12	1	NA	249.63829040527	247.38865661621	248.60166931152	248.542872111	431.1589050293	428.40454101562	431.89959716797	430.48768107096	0.36834317445755	0	0	NA	0.12278105815252	NA	NA	NA	49.928031921387	NA	NA	NA	1.3167390823364	-0.046429220587015	-0.021105801686645	-0.006735478527844	-0.074270501732826	NA	NA	NA	0.079370021820068	0.10870008170605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:05:21	715572	2662145523	4	NA
NA	CT08	2019-01-29 00:06:38	00	12	1	NA	249.96006774902	247.67758178711	248.93640136719	248.85801696777	431.62878417969	428.91604614258	432.5553894043	431.03340657552	0.36115497350693	0	0	NA	0.12038499116898	NA	NA	NA	49.950019836426	NA	NA	NA	1.314484000206	-0.04620424285531	-0.019081100821495	-0.0077370130456984	-0.073022350668907	NA	NA	NA	0.077553987503052	0.10652175545692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:06:39	715573	2662145523	4	NA
NA	CT08	2019-01-29 00:07:59	00	12	1	NA	250.30227661133	248.14263916016	249.18571472168	249.21021016439	432.37515258789	429.54541015625	433.00967407227	431.64341227214	0.36131981015205	0	0	NA	0.12043993671735	NA	NA	NA	49.95671081543	NA	NA	NA	1.3312230110168	-0.045441504567862	-0.019501408562064	-0.0053960704244673	-0.070338979363441	NA	NA	NA	0.078194074332714	0.10517549514771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:08:02	715575	2662145523	4	NA
NA	CT08	2019-01-29 00:09:20	00	12	1	NA	249.81355285645	247.58645629883	248.81761169434	248.73920694987	431.52987670898	428.83514404297	432.1198425293	430.82828776042	0.3619886636734	0	0	NA	0.12066288789113	NA	NA	NA	49.991653442383	NA	NA	NA	1.3232779502869	-0.045108120888472	-0.0205995477736	-0.0063325250521302	-0.072040192782879	NA	NA	NA	0.078375905752182	0.10645455121994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:09:22	715577	2662145523	4	NA
NA	CT08	2019-01-29 00:10:38	00	12	1	NA	249.96957397461	247.61958312988	248.86956787109	248.81957499186	431.64956665039	428.79000854492	432.46188354492	430.96715291341	0.35551539063454	0	0	NA	0.11850513021151	NA	NA	NA	50.002510070801	NA	NA	NA	1.3116459846497	-0.045461554080248	-0.019546531140804	-0.0074542039074004	-0.072462290525436	NA	NA	NA	0.076359510421753	0.10526898503304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:10:40	715578	2662145523	4	NA
NA	CT08	2019-01-29 00:11:58	00	12	1	NA	250.15559387207	247.89970397949	249.02998352051	249.02842712402	432.10018920898	429.18585205078	432.69976806641	431.32860310872	0.35949793457985	0	0	NA	0.11983264485995	NA	NA	NA	49.989223480225	NA	NA	NA	1.3237509727478	-0.044537998735905	-0.021163893863559	-0.0060169547796249	-0.071718849241734	NA	NA	NA	0.078127130866051	0.10605395585299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:12:00	715580	2662145523	4	NA
NA	CT08	2019-01-29 00:13:20	00	12	1	NA	249.69866943359	247.55445861816	248.76081848145	248.67131551107	431.32479858398	428.77981567383	432.025390625	430.7100016276	0.36375805735588	0	0	NA	0.12125268578529	NA	NA	NA	50.009971618652	NA	NA	NA	1.3179669380188	-0.045670486986637	-0.020770821720362	-0.0067802253179252	-0.073221534490585	NA	NA	NA	0.078512914478779	0.10735768079758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:13:22	715581	2662145523	4	NA
NA	CT08	2019-01-29 00:14:38	00	12	1	NA	249.97662353516	247.63032531738	249.00132751465	248.86942545573	431.55737304688	429.00991821289	432.5924987793	431.05326334635	0.35930600762367	0	0	NA	0.11976866920789	NA	NA	NA	50.008499145508	NA	NA	NA	1.3200919628143	-0.045494362711906	-0.019720276817679	-0.0065906927920878	-0.071805335581303	NA	NA	NA	0.07744387537241	0.10561041533947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:14:40	715583	2662145523	4	NA
NA	CT08	2019-01-29 00:16:52	00	12	1	NA	250.18911743164	248.0853729248	249.20736694336	249.16061909993	432.28448486328	429.63912963867	432.74905395508	431.55755615234	0.37171611189842	0	0	NA	0.12390537063281	NA	NA	NA	50.056602478027	NA	NA	NA	1.3205000162125	-0.046703908592463	-0.021040005609393	-0.0067391381599009	-0.074483051896095	NA	NA	NA	0.080421522259712	0.10961453616619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:16:54	715586	2662145523	4	NA
NA	CT08	2019-01-29 00:18:17	00	12	1	NA	250.36154174805	248.29949951172	249.36836242676	249.34313456217	432.60501098633	429.96960449219	433.04663085938	431.8737487793	0.36517581343651	0	0	NA	0.1217252711455	NA	NA	NA	50.063514709473	NA	NA	NA	1.3234239816666	-0.046344816684723	-0.020184680819511	-0.0058799460530281	-0.072409443557262	NA	NA	NA	0.078809052705765	0.10702333599329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-29 00:18:20	715587	2662145523	4	NA
