m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-20 00:01:08	00	12	1	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NA	NULL	NA	NA	NA	NULL	NA	NA	NA	NULL	NULL	NULL	NULL	NULL	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:01:09	705262	2624045620	4	NA
NA	CT08	2019-01-20 00:02:23	00	12	1	NA	251.27247619629	248.90614318848	250.46780395508	250.21547444661	433.76947021484	431.38961791992	434.99542236328	433.38483683268	0.35623466968536	0	0	NA	0.11874488989512	NA	NA	NA	50.076950073242	NA	NA	NA	1.3013780117035	-0.046133413910866	-0.019869426265359	-0.0088964542374015	-0.074899293482304	NA	NA	NA	0.076707892119884	0.10721009969711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:02:26	705264	2624045620	4	NA
NA	CT08	2019-01-20 00:03:42	00	12	1	NA	251.1865234375	248.8204498291	250.20530700684	250.07076009115	433.71557617188	431.04916381836	434.63787841797	433.13420613607	0.35736763477325	0	0	NA	0.11912254492442	NA	NA	NA	50.057823181152	NA	NA	NA	1.3002529144287	-0.046924419701099	-0.019560625776649	-0.0084709329530597	-0.074955977499485	NA	NA	NA	0.076524645090103	0.10711871832609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:03:47	705266	2624045620	4	NA
NA	CT08	2019-01-20 00:05:03	00	12	1	NA	251.26777648926	248.96022033691	250.46995544434	250.23265075684	433.80709838867	431.4948425293	434.94226074219	433.41473388672	0.36434215307236	0	0	NA	0.12144738435745	NA	NA	NA	50.005825042725	NA	NA	NA	1.3040310144424	-0.048729807138443	-0.01943832077086	-0.006946855224669	-0.075114980340004	NA	NA	NA	0.077500574290752	0.10792867839336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:05:07	705267	2624045620	4	NA
NA	CT08	2019-01-20 00:06:21	00	12	1	NA	251.01359558105	248.69673156738	250.24029541016	249.98354085286	433.35418701172	431.08746337891	434.50827026367	432.98330688477	0.35728487372398	0	0	NA	0.11909495790799	NA	NA	NA	49.980098724365	NA	NA	NA	1.2970929145813	-0.047054212540388	-0.018758542835712	-0.0096361311152577	-0.075448885560036	NA	NA	NA	0.076347917318344	0.10733842849731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:06:24	705269	2624045620	4	NA
NA	CT08	2019-01-20 00:07:44	00	12	1	NA	250.82746887207	249.01693725586	250.18942260742	250.01127624512	433.57040405273	431.4587097168	434.06369018555	433.03093465169	0.35569635033607	0	0	NA	0.11856545011202	NA	NA	NA	49.977615356445	NA	NA	NA	1.3004059791565	-0.045758575201035	-0.021086690947413	-0.008143050596118	-0.074988320469856	NA	NA	NA	0.076590329408646	0.10718827694654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:07:48	705271	2624045620	4	NA
NA	CT08	2019-01-20 00:09:06	00	12	1	NA	250.85906982422	248.90269470215	250.14878845215	249.97018432617	433.54437255859	431.28625488281	434.04876708984	432.95979817708	0.35744255781174	0	0	NA	0.11914751927058	NA	NA	NA	50.001937866211	NA	NA	NA	1.3053460121155	-0.045930974185467	-0.020306995138526	-0.0081295529380441	-0.074367523193359	NA	NA	NA	0.077010668814182	0.10705686360598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:09:10	705272	2624045620	4	NA
NA	CT08	2019-01-20 00:11:44	00	12	1	NA	251.07971191406	249.0595703125	250.3742980957	250.17119344076	433.798828125	431.56610107422	434.55899047852	433.30797322591	0.36407479643822	0	0	NA	0.12135826547941	NA	NA	NA	50.016494750977	NA	NA	NA	1.29558801651	-0.047744818031788	-0.021086953580379	-0.0085295848548412	-0.077361360192299	NA	NA	NA	0.077952221035957	0.10982408374548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:11:47	705276	2624045620	4	NA
NA	CT08	2019-01-20 00:14:25	00	12	1	NA	251.07960510254	248.87335205078	250.47431945801	250.14242553711	433.54544067383	431.46923828125	434.76123046875	433.25863647461	0.36368092894554	0	0	NA	0.12122697631518	NA	NA	NA	50.018409729004	NA	NA	NA	1.3119430541992	-0.04727752879262	-0.019454753026366	-0.0073408628813922	-0.074073143303394	NA	NA	NA	0.078120894730091	0.1076554954052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:14:28	705279	2624045620	4	NA
NA	CT08	2019-01-20 00:15:48	00	12	1	NA	250.82040405273	248.56069946289	250.22122192383	249.86744181315	433.02865600586	430.984375	434.33505249023	432.7826944987	0.36413496732712	0	0	NA	0.12137832244237	NA	NA	NA	50.019149780273	NA	NA	NA	1.3140549659729	-0.046497825533152	-0.020733278244734	-0.0068733189254999	-0.07410442084074	NA	NA	NA	0.078610263764858	0.10803257673979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:15:52	705281	2624045620	4	NA
NA	CT08	2019-01-20 00:19:48	00	12	1	NA	251.10646057129	248.81564331055	250.13523864746	250.01911417643	433.6376953125	430.98947143555	434.50762939453	433.04493204753	0.35155618190765	0	0	NA	0.11718539396922	NA	NA	NA	50.079444885254	NA	NA	NA	1.2975990772247	-0.045906741172075	-0.01944613084197	-0.0090562757104635	-0.074409149587154	NA	NA	NA	0.075402803719044	0.10593537986279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:19:51	705285	2624045620	4	NA
NA	CT08	2019-01-20 00:21:08	00	12	1	NA	251.46124267578	249.2093963623	250.57177734375	250.41413879395	434.24063110352	431.77661132812	435.17034912109	433.72919718424	0.35876429080963	0	0	NA	0.11958809693654	NA	NA	NA	50.076103210449	NA	NA	NA	1.2959139347076	-0.048084802925587	-0.020193377509713	-0.0074062193743885	-0.075684398412704	NA	NA	NA	0.076332531869411	0.10749317705631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:21:12	705287	2624045620	4	NA
NA	CT08	2019-01-20 00:22:22	00	12	1	NA	250.42810058594	248.22424316406	249.86320495605	249.50518290202	432.3603515625	430.44537353516	433.65982055664	432.15518188477	0.36099553108215	0	0	NA	0.12033184369405	NA	NA	NA	50.060874938965	NA	NA	NA	1.3142130374908	-0.045688506215811	-0.020101169124246	-0.0077155819162726	-0.073505260050297	NA	NA	NA	0.078008592128754	0.10718378424644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:22:26	705289	2624045620	4	NA
NA	CT08	2019-01-20 00:23:49	00	12	1	NA	250.40507507324	248.12982177734	249.84217834473	249.4590250651	432.26483154297	430.35192871094	433.60870361328	432.0751546224	0.36473727226257	0	0	NA	0.12157909075419	NA	NA	NA	50.045322418213	NA	NA	NA	1.3096950054169	-0.046970564872026	-0.020861621946096	-0.0069003696553409	-0.074732556939125	NA	NA	NA	0.078328229486942	0.10826017707586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:23:52	705290	2624045620	4	NA
NA	CT08	2019-01-20 00:25:06	00	12	1	NA	251.18815612793	248.79656982422	250.51026916504	250.1649983724	433.54727172852	431.38018798828	434.96536254883	433.29760742188	0.35271641612053	0	0	NA	0.11757213870684	NA	NA	NA	50.05252456665	NA	NA	NA	1.3082370758057	-0.045717690140009	-0.019064776599407	-0.0079182051122189	-0.072700679302216	NA	NA	NA	0.075891576707363	0.10509481281042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-20 00:25:09	705292	2624045620	4	NA
