m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2019-01-28 09:16:47	00	12	1	NA	242.95462036133	240.13534545898	240.6544342041	241.24813334147	418.76275634766	415.52182006836	419.279296875	417.85462443034	499.11090087891	498.28540039062	498.14157104492	NA	498.51262410482	NA	NA	NA	49.81364440918	NA	NA	NA	1.0007839202881	121.16815185547	119.53971862793	119.80422973633	360.51208496094	NA	NA	NA	-14.285301208496	360.79501342773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 09:16:49	714982	2657512647	4	NA
NA	CT08	2019-01-28 10:14:22	00	12	1	NA	243.38577270508	240.18612670898	240.20858764648	241.26016235352	418.96548461914	415.2483215332	419.41610717773	417.87663777669	747.66357421875	743.39697265625	742.33520507812	NA	744.46525065104	NA	NA	NA	49.965953826904	NA	NA	NA	1.0002000331879	181.93322753906	178.51329040527	178.28489685059	538.7314453125	NA	NA	NA	-10.779153823853	538.83923339844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 10:14:23	714982	2657946122	4	NA
NA	CT08	2019-01-28 10:14:22	00	12	1	NA	243.38577270508	240.18612670898	240.20858764648	241.26016235352	418.96548461914	415.2483215332	419.41610717773	417.87663777669	747.66357421875	743.39697265625	742.33520507812	NA	744.46525065104	NA	NA	NA	49.965953826904	NA	NA	NA	1.0002000331879	181.93322753906	178.51329040527	178.28489685059	538.7314453125	NA	NA	NA	-10.779153823853	538.83923339844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 10:15:43	714982	2657958126	4	NA
NA	CT08	2019-01-28 11:07:20	00	12	1	NA	246.02713012695	242.50650024414	242.35539245605	243.62967427572	423.33435058594	419.14642333984	423.4645690918	421.98178100586	910.87060546875	908.22247314453	907.50109863281	NA	908.8647257487	NA	NA	NA	50.062782287598	NA	NA	NA	1.0004000663757	224.0047454834	220.14813232422	219.86645507812	664.01934814453	NA	NA	NA	-18.789161682129	664.28509521484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:07:22	714982	2658483097	4	NA
NA	CT08	2019-01-28 11:08:41	00	12	1	NA	245.83941650391	242.27864074707	242.20635986328	243.44147237142	422.89755249023	418.86602783203	423.20343017578	421.65567016602	918.75616455078	914.43609619141	913.21044921875	NA	915.46756998698	NA	NA	NA	50.049701690674	NA	NA	NA	1.0004140138626	225.76873779297	221.44424438477	221.10911560059	668.32208251953	NA	NA	NA	-19.242029190063	668.59899902344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:08:43	714982	2658497864	4	NA
NA	CT08	2019-01-28 11:10:01	00	12	1	NA	245.76985168457	242.0284576416	242.09425354004	243.2975209554	422.59057617188	418.50448608398	423.12445068359	421.40650431315	919.42681884766	917.82312011719	916.95776367188	NA	918.06923421224	NA	NA	NA	50.011856079102	NA	NA	NA	1.0005229711533	225.84185791016	222.00160217285	221.90046691895	669.74389648438	NA	NA	NA	-21.663501739502	670.09417724609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:10:03	714982	2658512642	4	NA
NA	CT08	2019-01-28 11:11:21	00	12	1	NA	245.65425109863	241.99710083008	242.22323608398	243.29152933757	422.36947631836	418.67922973633	423.13885498047	421.39585367839	925.07391357422	921.75415039062	920.79443359375	NA	922.54083251953	NA	NA	NA	50.069683074951	NA	NA	NA	1.0003869533539	227.1554107666	222.9658203125	222.96530151367	673.08654785156	NA	NA	NA	-18.72843170166	673.34704589844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:11:23	714982	2658527598	4	NA
NA	CT08	2019-01-28 11:12:42	00	12	1	NA	245.3787689209	241.5178527832	241.77955627441	242.89205932617	421.73217773438	417.80062866211	422.57949829102	420.7041015625	925.33612060547	922.61468505859	921.57586669922	NA	923.17555745443	NA	NA	NA	50.076622009277	NA	NA	NA	1.0004320144653	226.95121765137	222.72245788574	222.73864746094	672.41235351562	NA	NA	NA	-19.766750335693	672.70281982422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:12:44	714982	2658542705	4	NA
NA	CT08	2019-01-28 11:14:02	00	12	1	NA	245.6171875	241.78451538086	242.14538574219	243.18236287435	422.08428955078	418.33810424805	423.1962890625	421.20622762044	915.69635009766	912.28686523438	911.30114746094	NA	913.09478759766	NA	NA	NA	50.084117889404	NA	NA	NA	1.0004000663757	224.81248474121	220.48066711426	220.59407043457	665.88720703125	NA	NA	NA	-18.848957061768	666.15393066406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:14:06	714982	2658557595	4	NA
NA	CT08	2019-01-28 11:15:23	00	12	1	NA	245.64166259766	241.75407409668	242.23291015625	243.2095489502	422.03228759766	418.40814208984	423.32205200195	421.25416056315	919.74407958984	916.25939941406	915.27160644531	NA	917.09169514974	NA	NA	NA	50.093040466309	NA	NA	NA	1.000393986702	225.8292388916	221.41963195801	221.63287353516	668.88171386719	NA	NA	NA	-18.774480819702	669.14514160156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-01-28 11:15:24	714982	2658572398	4	NA
