m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	m27	m28	m29	m30	m31	m32	m33	m34	m35	m36	m37	m38	m39	m40	m41	m42	m43	m44	m45	m46	m47	m48	m49	m50	m51	m52	m53	m54	m55	m56	m57	m58	m59	m60	m61	m62	m63	m64	m65	m66	m67
NA	CT08	2018-12-25 00:00:17	00	12	1	NA	249.10789489746	247.18502807617	248.28614807129	248.19302368164	430.45764160156	428.14730834961	431.0412902832	429.88208007812	0.36785805225372	0	0	NA	0.12261935075124	NA	NA	NA	50.018936157227	NA	NA	NA	1.3097159862518	NULL	NULL	NULL	-0.07507911324501	NA	NA	NA	0.078695975244045	0.10876547545195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:00:18	675181	2518971727	4	NA
NA	CT08	2018-12-25 00:01:36	00	12	1	NA	248.33311462402	246.18196105957	247.56535339355	247.36014302572	428.94854736328	426.65832519531	429.71139526367	428.43942260742	0.36165791749954	0	0	NA	0.12055263916651	NA	NA	NA	50.036392211914	NA	NA	NA	1.2970449924469	-0.047460276633501	-0.020462958142161	-0.0074364216998219	-0.075359657406807	NA	NA	NA	0.076247304677963	0.10720414668322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:01:38	675183	2518971727	4	NA
NA	CT08	2018-12-25 00:02:57	00	12	1	NA	248.82344055176	246.84568786621	248.07379150391	247.91430664062	429.94036865234	427.71762084961	430.54067993164	429.39955647786	0.35953772068024	0	0	NA	0.11984590689341	NA	NA	NA	50.026626586914	NA	NA	NA	1.3076329231262	-0.045623768121004	-0.020363172516227	-0.0078545911237597	-0.073841527104378	NA	NA	NA	0.076953336596489	0.10665076971054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:02:58	675185	2518971727	4	NA
NA	CT08	2018-12-25 00:04:17	00	12	1	NA	248.81283569336	246.97492980957	248.04356384277	247.94377644857	430.01593017578	427.75534057617	430.57913208008	429.45013427734	0.36443364620209	0	0	NA	0.12147788206736	NA	NA	NA	49.983642578125	NA	NA	NA	1.3006029129028	-0.048094563186169	-0.020855931565166	-0.0062700556591153	-0.075220555067062	NA	NA	NA	0.076870068907738	0.10755063593388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:04:18	675186	2518971727	4	NA
NA	CT08	2018-12-25 00:05:37	00	12	1	NA	248.50425720215	246.51692199707	247.84240722656	247.62119547526	429.26412963867	427.17926025391	430.23254394531	428.89197794596	0.3637989461422	0	0	NA	0.12126631538073	NA	NA	NA	49.976810455322	NA	NA	NA	1.3035459518433	-0.047565031796694	-0.020027099177241	-0.0070235570892692	-0.074615687131882	NA	NA	NA	0.076881319284439	0.10713654011488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:05:38	675188	2518971727	4	NA
NA	CT08	2018-12-25 00:06:56	00	12	1	NA	248.83395385742	246.79808044434	248.04272460938	247.89158630371	429.91439819336	427.5602722168	430.60549926758	429.36005655924	0.36461913585663	0	0	NA	0.12153971195221	NA	NA	NA	49.959278106689	NA	NA	NA	1.3058409690857	-0.046991653740406	-0.020861778408289	-0.0069918530061841	-0.074845291674137	NA	NA	NA	0.077612169086933	0.10782145708799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:06:58	675190	2518971727	4	NA
NA	CT08	2018-12-25 00:08:17	00	12	1	NA	249.10955810547	247.13703918457	248.34191894531	248.19617207845	430.42071533203	428.16171264648	431.07974243164	429.88739013672	0.35523176193237	0	0	NA	0.11841058731079	NA	NA	NA	49.966361999512	NA	NA	NA	1.296767950058	-0.04627650603652	-0.02007913403213	-0.0082515869289637	-0.074607223272324	NA	NA	NA	0.075427144765854	0.10609190165997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:08:18	675191	2518971727	4	NA
NA	CT08	2018-12-25 00:09:36	00	12	1	NA	249.02684020996	247.07043457031	248.28106689453	248.1261138916	430.24499511719	428.01809692383	431.03515625	429.76608276367	0.35428920388222	0	0	NA	0.11809640129407	NA	NA	NA	49.942729949951	NA	NA	NA	1.3017979860306	-0.045744553208351	-0.019744198769331	-0.0080884676426649	-0.073577225208282	NA	NA	NA	0.075442239642143	0.1053809300065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:09:38	675193	2518971727	4	NA
NA	CT08	2018-12-25 00:10:56	00	12	1	NA	248.75471496582	246.80709838867	248.16302490234	247.90827941895	429.74429321289	427.73968505859	430.68240356445	429.38879394531	0.3498937189579	0	0	NA	0.11663123965263	NA	NA	NA	49.951328277588	NA	NA	NA	1.2790999412537	-0.046660173684359	-0.021283259615302	-0.008484048768878	-0.076427482068539	NA	NA	NA	0.073473744094372	0.10601674765348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:10:58	675195	2518971727	4	NA
NA	CT08	2018-12-25 00:12:16	00	12	1	NA	248.99189758301	247.29916381836	248.38583374023	248.22563171387	430.48574829102	428.42834472656	430.90179443359	429.93862915039	0.36040490865707	0	0	NA	0.12013496955236	NA	NA	NA	49.921787261963	NA	NA	NA	1.2953100204468	-0.047473255544901	-0.021269122138619	-0.0068920399062335	-0.07563441991806	NA	NA	NA	0.076152347028255	0.10733007639647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-12-25 00:12:18	675196	2518971727	4	NA
